Step #1 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       6 | 5.263279e+00 | 9.379129e+00 |-4.638107e+00 |-9.154369e-01 |-3.874288e+00 | 1.609251e+01 |
       7 | 1.108462e+00 | 9.874402e+00 | 6.217704e+00 | 8.898097e+00 |-8.315034e+00 | 5.364336e+01 |
       8 | 6.621786e+00 | 6.032570e+00 |-3.116491e+00 | 2.512477e+00 | 1.467065e+01 | 4.203707e+02 |
       9 | 2.627990e+00 | 8.813023e+00 | 8.669087e-01 | 2.051321e+00 | 1.691234e+01 | 1.786056e+01 |
      10 | 5.726522e-01 | 3.764962e+00 | 4.641809e+00 |-3.319267e+00 |-4.161080e+01 |-2.147639e+02 |
      11 | 2.331150e+00 | 1.639758e+00 | 1.424399e+00 |-4.403125e+00 |-1.843854e+00 | 5.672795e+00 |
      12 | 1.235892e+00 | 8.926287e+00 | 2.976938e+00 |-5.066738e+00 |-3.652193e+00 |-4.079225e+01 |
      13 | 9.350748e+00 | 6.624788e+00 |-1.337916e+00 |-9.669446e+00 |-2.396301e+00 | 6.609498e-02 |
      14 | 1.436797e+00 | 2.436415e+00 | 3.602631e+00 |-9.865803e-01 | 8.559490e-01 |-1.708345e+00 |
      15 | 7.472123e-01 | 4.620053e+00 | 1.670218e+00 |-6.960045e-01 | 3.901839e+01 | 2.183735e+02 |
      16 | 8.598704e+00 | 7.814918e+00 |-2.832775e+00 |-1.630313e+00 | 1.134787e+00 |-1.086180e+00 |
      17 | 3.855038e+00 | 3.248277e+00 | 6.469607e+00 | 1.693476e+00 | 7.570258e-01 | 3.171865e-01 |
      18 | 8.390336e+00 | 8.946297e+00 |-2.823383e+00 |-3.562681e-01 | 2.324577e-01 |-2.727453e-01 |
      19 | 4.962925e+00 | 4.806406e+00 | 7.918746e-02 |-2.357749e+00 | 1.290809e+00 |-6.881381e-01 |
      20 | 1.772714e+00 | 4.329200e+00 |-5.175156e+00 | 2.047248e+00 | 3.432414e+00 |-2.055270e+00 |
      21 | 4.431964e+00 | 1.268093e+00 | 1.521279e+00 |-6.151202e+00 | 1.331347e+02 | 3.620168e+01 |
      22 | 1.891281e+00 | 8.141845e+00 |-4.172496e+00 | 1.477176e+00 |-1.009329e+01 |-3.188801e+01 |
      23 | 3.563230e+00 | 1.032136e+00 | 1.027391e+00 |-5.516856e-01 |-1.340878e+02 |-3.500976e+01 |
      24 | 6.327117e+00 | 7.473949e+00 | 4.200269e+00 | 2.484803e+00 |-1.057496e+00 | 1.893252e-01 |
      25 | 6.986691e+00 | 2.884426e-01 |-2.597485e+00 |-7.238319e+00 |-1.645458e+02 | 2.985930e+02 |
      26 | 5.517912e+00 | 8.392114e+00 |-8.881570e-01 |-1.851281e+00 | 5.679633e+00 |-1.785989e+01 |
      27 | 8.755897e-01 | 1.056922e+00 | 3.985689e+00 | 8.231840e+00 | 2.079632e+00 |-1.193197e+00 |
      28 | 6.850287e+00 | 1.990186e+00 | 4.409357e+00 | 1.659149e+00 |-1.049794e+02 |-1.219289e+02 |
      29 | 8.079383e+00 | 1.491376e+00 | 2.050988e+00 |-1.070128e+00 |-3.436781e+00 | 1.936951e+00 |
      30 | 3.577752e+00 | 5.241194e+00 |-4.943610e-01 | 1.551880e+00 | 1.377142e+00 |-3.671649e-01 |
      31 | 6.207210e+00 | 5.303483e+00 |-5.564441e+00 | 3.051735e+00 |-1.926423e+02 |-3.393335e+02 |
      32 | 5.391686e+00 | 3.694571e+00 |-3.477069e+00 | 8.456447e+00 |-1.260760e+00 | 2.033328e+00 |
      33 | 8.333325e+00 | 3.996653e+00 | 2.375902e+00 | 2.957644e+00 |-2.856036e-01 | 3.406962e-01 |
      34 | 1.810363e+00 | 6.877304e+00 |-5.299740e-01 |-1.327911e+00 | 3.095940e+01 |-1.245900e+00 |
      35 | 7.441170e+00 | 2.657149e+00 |-1.712311e+00 |-2.071348e+00 | 1.082464e+02 | 1.194722e+02 |
      36 | 7.396908e+00 | 9.547705e+00 | 1.389736e+00 |-2.071618e+00 | 1.662152e+02 |-2.986835e+02 |
      37 | 9.835592e+00 | 9.420982e+00 |-1.734773e+00 | 1.917154e+00 | 2.126982e+00 |-1.239659e+00 |
      38 | 7.977123e+00 | 6.822524e+00 |-1.462568e+00 | 3.518529e+00 | 1.113903e+00 |-1.991755e+00 |
      39 | 2.545889e+00 | 5.952167e-01 | 5.633350e+00 |-1.905145e+00 |-9.065416e-01 |-6.376680e+00 |
      40 | 8.773311e+00 | 5.538985e+00 |-1.340253e+00 | 4.910472e+00 |-1.541470e+00 | 2.559319e+00 |
Step #3900 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 3.642810e+00 | 7.713144e+00 |-1.028147e-01 |-5.497387e-01 | 4.129304e+01 | 1.551718e+02 |
       2 | 8.773429e+00 | 7.302446e+00 |-3.175187e+00 | 9.529650e-01 | 1.667006e+01 | 7.925713e+01 |
       3 | 4.699288e+00 | 7.105096e+00 |-8.531321e-01 | 3.923493e+00 |-5.317125e+00 |-1.428191e+00 |
       4 | 1.036822e+00 | 4.255263e+00 |-1.283555e+00 |-4.206629e+00 |-7.012357e+00 | 8.490862e+00 |
       5 | 2.585590e-01 | 5.916594e+00 | 1.624849e+00 |-4.381426e+00 | 5.034784e-01 | 6.171581e-01 |
       6 | 3.382350e+00 | 9.319783e+00 |-3.167404e+00 | 5.764799e+00 |-5.744346e+00 | 6.221399e+00 |
       7 | 1.780598e+00 | 1.454495e+00 | 7.877198e-01 | 2.619500e-01 |-2.249919e-01 | 7.907819e-02 |
       8 | 6.979074e+00 | 7.925995e+00 | 5.052640e+00 | 2.415326e+00 |-3.105432e+01 | 7.891281e+01 |
       9 | 2.210588e+00 | 8.290033e+00 |-2.149662e+00 |-6.319537e-01 | 3.714241e-01 | 3.208312e+01 |
      10 | 3.510770e+00 | 3.281365e+00 | 6.778655e+00 | 1.542068e+00 |-7.285498e-02 | 7.657310e-01 |
      11 | 3.668878e+00 | 1.387890e+00 | 8.015210e-01 | 2.403132e+00 |-2.566244e+00 | 2.986992e+00 |
      12 | 9.199058e-02 | 9.843457e+00 | 3.151445e-01 |-1.594540e+00 | 5.010072e+01 |-7.958837e+01 |
      13 | 9.960197e+00 | 4.413338e+00 |-1.220450e+00 |-3.856481e+00 |-3.385576e+00 | 8.765464e-01 |
      14 | 5.026995e+00 | 4.119838e+00 | 6.974973e+00 | 5.042298e+00 |-4.681072e-01 |-9.452601e-01 |
      15 | 9.064799e+00 | 2.880403e+00 |-8.445604e-01 |-4.639551e+00 | 7.768299e+00 |-1.133846e+01 |
      16 | 7.318469e+00 | 7.060076e+00 |-5.313663e+00 | 1.205514e+00 | 3.140256e+01 |-7.925221e+01 |
      17 | 5.190597e+00 | 2.614914e+00 | 2.204553e+00 |-3.030965e+00 |-5.483144e-01 | 9.526293e-01 |
      18 | 9.006730e+00 | 9.344658e+00 | 3.588096e-01 | 8.044081e-01 | 6.083883e+00 | 6.682545e+00 |
      19 | 3.409483e+00 | 6.854620e+00 |-8.747654e+00 |-2.958168e+00 |-4.239241e+01 |-1.586842e+02 |
      20 | 1.808823e+00 | 3.572196e+00 |-5.670329e-01 |-6.607065e+00 | 1.047828e+01 |-8.234140e+00 |
      21 | 4.687693e+00 | 9.618787e+00 |-2.000157e+00 |-1.623537e+00 | 5.825136e+00 |-1.961474e+01 |
      22 | 2.249838e+00 | 7.306856e+00 |-7.776135e+00 |-4.426393e+00 | 2.713497e+00 |-3.329523e+01 |
      23 | 7.142731e+00 | 1.703155e+00 | 1.016497e+01 | 1.503243e+00 | 8.802280e-01 |-8.675711e-01 |
      24 | 8.314159e+00 | 8.534242e+00 | 3.931390e+00 | 1.503020e+00 |-4.474665e+00 |-6.961802e+00 |
      25 | 5.547966e+00 | 7.818104e+00 | 1.496238e-01 |-3.294704e+00 | 1.772340e+00 | 1.030465e+00 |
      26 | 4.178684e+00 | 8.646957e+00 |-2.250938e-01 | 8.602620e+00 | 9.485755e+00 |-5.678613e+00 |
      27 | 2.738938e-02 | 1.531940e+00 | 4.694491e-01 |-7.902217e+00 | 5.361960e+00 | 1.470863e+01 |
      28 | 6.974216e+00 | 1.100924e-01 | 2.424857e-01 |-3.625718e+00 | 3.566564e+01 | 6.523528e+01 |
      29 | 8.666805e+00 | 1.431282e+00 |-1.731955e+00 | 3.567428e+00 | 3.010527e+00 |-3.813059e-01 |
      30 | 2.952662e+00 | 4.740081e+00 | 3.531932e+00 |-1.842001e+00 | 2.013048e-02 |-1.072993e+00 |
      31 | 4.411737e+00 | 5.846225e+00 |-3.164713e+00 | 2.653230e-01 |-6.228877e-01 | 3.095380e+00 |
      32 | 7.666457e+00 | 4.548177e+00 | 4.025854e+00 |-3.988882e-01 |-9.053446e+01 |-1.144537e+02 |
      33 | 8.228257e+00 | 5.247393e+00 | 4.236332e-01 | 6.653750e+00 | 9.233755e+01 | 1.151625e+02 |
      34 | 9.991231e-01 | 7.023801e+00 |-5.146533e+00 | 2.866558e+00 | 1.350099e+00 |-9.092466e-01 |
      35 | 8.446159e+00 | 3.706415e+00 |-3.848813e+00 | 4.209175e+00 |-7.900493e+00 | 1.201705e+01 |
      36 | 6.524365e+00 | 9.287882e+00 |-9.943337e-01 | 1.012194e+00 |-3.524018e+01 |-6.647805e+01 |
      37 | 9.584916e+00 | 6.139943e-01 | 2.606614e-01 | 4.497822e+00 |-6.186724e+01 | 6.446316e+01 |
      38 | 6.374214e+00 | 6.311537e+00 |-2.406846e+00 |-5.068935e+00 | 1.513934e+00 | 2.269088e+00 |
      39 | 4.378575e+00 | 5.755118e-01 | 4.015345e+00 | 1.917310e+00 |-4.577488e+00 | 1.694469e+01 |
      40 | 8.553743e+00 | 6.396010e+00 | 2.605490e+00 |-2.754880e-01 |-2.060449e+01 |-7.883992e+01 |
Step #4000 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 2.707899e+00 | 8.224114e+00 |-2.583121e+00 | 1.407699e+00 | 4.351675e-01 | 7.682253e-01 |
       2 | 7.373504e+00 | 8.203887e+00 |-2.236288e+00 | 2.158811e+00 |-1.221884e+01 | 2.753283e+01 |
       3 | 4.209544e+00 | 8.607985e+00 |-3.624820e-01 |-2.043303e+00 | 8.222828e+02 |-9.124867e+02 |
       4 | 9.927601e+00 | 2.648533e+00 |-3.544871e+00 |-8.821820e-01 | 9.109443e+02 |-1.807301e+02 |
       5 | 1.258436e+00 | 3.768293e+00 | 3.874139e+00 |-3.931445e+00 |-1.948259e+00 |-3.583969e-01 |
       6 | 3.691577e+00 | 9.181322e+00 | 4.256063e-01 |-2.028836e+00 |-8.236101e+02 | 9.084915e+02 |
       7 | 2.668127e+00 | 3.126443e+00 | 2.007583e+00 | 6.842975e+00 |-1.751556e-01 |-4.079895e-02 |
       8 | 8.554186e+00 | 7.126165e-01 | 3.718308e-01 | 7.924280e+00 |-1.946731e+00 |-4.661743e-01 |
       9 | 1.430480e+00 | 8.030801e+00 | 2.241272e+00 |-1.811486e+00 |-1.245151e+02 |-3.242305e+02 |
      10 | 6.881553e+00 | 4.070706e+00 | 5.823522e+00 | 8.874115e-01 |-4.522594e+02 |-3.850046e+02 |
      11 | 4.137705e+00 | 2.534584e+00 | 1.042191e+00 | 2.197743e+00 | 6.302087e-01 | 4.240951e-01 |
      12 | 7.708894e-01 | 9.073856e+00 | 8.563403e-01 |-1.684449e+00 |-2.349886e+01 | 3.410963e+00 |
      13 | 7.157198e-02 | 4.014274e+00 | 1.872877e-01 | 1.108400e+00 | 2.002509e+01 |-2.961478e+01 |
      14 | 7.502028e+00 | 4.597623e+00 |-9.047907e+00 | 7.073352e+00 | 4.262046e+02 | 3.896884e+02 |
      15 | 9.282242e+00 | 1.543632e+00 | 3.745779e-01 |-4.971258e+00 | 1.842357e+00 | 5.075751e+00 |
      16 | 6.984918e+00 | 6.775694e+00 | 1.807942e+00 | 2.879164e+00 |-3.073660e+00 |-1.219956e+00 |
      17 | 6.827078e+00 | 2.239822e+00 | 8.403356e-02 |-2.320357e+00 |-3.483943e+00 | 8.512299e+00 |
      18 | 9.780968e+00 | 9.734926e+00 | 2.409973e+00 | 3.076184e-01 | 7.586432e-01 |-1.178061e+00 |
      19 | 9.493707e+00 | 4.809664e+00 |-6.839789e+00 |-4.014978e+00 |-1.634401e+01 | 2.740851e+01 |
      20 | 1.126997e+00 | 1.760387e+00 |-1.144055e+00 |-1.411231e+00 |-6.249086e+01 | 1.306778e+02 |
      21 | 6.383731e+00 | 7.916985e-01 | 3.909394e+00 | 2.154645e+00 | 1.449053e-01 | 1.122821e+00 |
      22 | 8.481777e+00 | 4.423924e+00 | 2.774796e+00 |-5.851339e+00 | 2.221283e+01 |-7.795115e+00 |
      23 | 7.743342e+00 | 3.197728e+00 | 2.954128e+00 | 1.365915e+00 |-1.218489e+00 | 2.331316e+00 |
      24 | 8.627127e+00 | 8.622218e+00 |-1.893170e+00 |-2.782433e-01 |-1.875554e+00 |-1.487257e+00 |
      25 | 3.895090e+00 | 7.407032e+00 |-6.652624e+00 | 1.681318e+00 | 9.079103e-02 | 2.932423e+00 |
      26 | 1.739257e+00 | 8.817326e+00 |-2.551620e+00 |-5.051081e+00 | 1.508775e+02 | 3.203973e+02 |
      27 | 1.510647e+00 | 9.485761e-01 | 9.485856e-01 |-6.567064e-01 | 6.254244e+01 |-1.308554e+02 |
      28 | 6.709362e+00 | 8.964168e+00 |-6.642630e+00 | 1.979537e+00 |-1.500601e+01 | 1.430825e+01 |
      29 | 2.545080e+00 | 4.190386e-01 | 1.104333e+01 | 4.888246e+00 |-1.352627e+00 |-3.766422e-02 |
      30 | 4.780407e+00 | 3.799410e+00 | 3.722401e+00 |-1.933034e+00 |-5.594914e-01 |-1.385889e+00 |
      31 | 2.813878e+00 | 6.004932e+00 |-3.178547e+00 | 3.302261e-01 | 2.313111e-01 | 4.486566e-01 |
      32 | 6.447812e+00 | 5.272135e+00 |-3.171165e+00 |-3.048224e+00 | 2.990004e+00 |-2.622289e+00 |
      33 | 7.879473e+00 | 7.389385e+00 | 2.726593e+00 |-2.122239e+00 | 3.004493e+01 |-3.994398e+01 |
      34 | 3.468536e-01 | 7.978305e+00 |-1.931348e+00 |-2.336125e+00 | 8.316220e+01 | 1.476280e+02 |
      35 | 9.154161e+00 | 2.801551e+00 | 5.460939e+00 |-4.474684e+00 |-9.113241e+02 | 1.794572e+02 |
      36 | 5.576821e+00 | 8.546605e+00 | 1.401476e+00 |-6.934333e-01 | 3.178635e-01 | 3.788039e-01 |
      37 | 7.369811e+00 | 1.344444e+00 |-2.794764e+00 | 3.939060e+00 | 6.397144e+00 |-8.564893e+00 |
      38 | 5.313008e+00 | 6.784658e+00 |-1.034412e+00 | 1.777527e+00 |-8.625649e-02 | 7.028079e-01 |
      39 | 4.835443e+00 | 1.269482e+00 |-1.243558e+00 |-3.271041e-01 | 4.874719e-02 | 1.009715e+00 |
      40 | 9.896847e+00 | 7.212265e+00 | 4.044062e-01 | 9.678097e-01 |-8.519643e+01 |-1.446849e+02 |
Step #4100 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 2.260427e+00 | 8.858750e+00 |-1.461723e+00 |-1.232058e+00 | 5.007108e-01 | 1.052523e+00 |
       2 | 6.623650e+00 | 8.824501e+00 |-1.358729e+00 | 1.624456e+00 | 7.504699e-01 |-2.513882e+00 |
       3 | 3.297720e+00 | 7.713477e+00 |-5.800521e+00 |-6.076945e-01 | 1.063565e+00 | 9.372421e-01 |
       4 | 1.813901e+00 | 3.862331e+00 | 3.010837e+00 | 3.638638e+00 |-5.999119e-01 | 7.961414e-01 |
       5 | 2.768134e+00 | 2.110486e+00 |-2.198445e+00 | 1.090635e+00 | 1.720586e+00 |-1.397102e+00 |
       6 | 3.908735e+00 | 9.830701e+00 |-1.321906e-01 | 9.861934e+00 | 7.904106e+01 | 5.847019e+00 |
       7 | 4.087131e+00 | 6.432490e+00 | 4.750193e+00 | 6.188686e+00 |-5.373012e-01 |-1.035162e+00 |
       8 | 9.988054e+00 | 5.368750e-01 | 6.779423e+00 | 4.512495e+00 |-1.349797e+01 | 7.185134e+01 |
       9 | 4.998489e-01 | 5.939620e+00 | 3.411233e-01 |-6.424877e-01 | 4.511625e-01 |-1.929143e-01 |
      10 | 6.283172e+00 | 4.118081e+00 |-4.366132e+00 |-2.526865e+00 |-9.701609e+01 |-1.850130e+02 |
      11 | 4.172480e+00 | 3.480904e+00 |-3.330992e+00 | 7.274461e-01 | 6.652166e-01 | 1.246025e+00 |
      12 | 1.275951e-01 | 8.450645e+00 |-1.671449e+00 |-1.758662e+00 | 1.393544e+00 | 1.656487e+01 |
      13 | 3.247555e-01 | 4.404242e+00 | 5.680502e-01 | 9.240791e-01 |-6.777703e-01 | 1.417949e+00 |
      14 | 6.465534e+00 | 7.245209e+00 |-1.130968e+00 |-3.075045e+00 |-2.250044e+00 |-6.745911e-01 |
      15 | 9.934940e+00 | 1.881368e+00 |-2.780027e+00 | 5.153345e+00 | 2.065693e+00 |-1.881917e+00 |
      16 | 7.393878e+00 | 7.812303e+00 | 4.732914e+00 |-2.573125e+00 | 1.790339e+00 | 2.664749e+00 |
      17 | 6.083149e+00 | 2.627528e+00 | 1.248234e+00 |-1.719162e+00 | 1.696972e+00 |-8.199806e-01 |
      18 | 3.003179e-01 | 9.645410e+00 | 8.076050e-01 |-4.673668e+00 | 4.709000e+01 |-7.413111e+01 |
      19 | 8.437620e+00 | 4.974418e+00 |-1.365288e+00 | 3.512567e+00 |-5.011168e+01 | 1.652617e+02 |
      20 | 1.109122e+00 | 8.944561e-01 |-9.896935e-01 | 2.156097e+00 |-1.214389e+01 | 5.961513e+01 |
      21 | 4.972521e+00 | 9.228917e+00 |-7.133366e+00 |-1.423970e+00 | 2.612518e+02 | 2.651290e+02 |
      22 | 9.228896e-01 | 2.711655e+00 | 5.741853e+00 |-2.722542e+00 |-8.219538e-01 |-4.877755e-01 |
      23 | 7.359693e+00 | 2.136724e+00 | 1.542120e+00 |-1.815137e+00 |-2.290071e+00 | 1.783567e-01 |
      24 | 9.342961e+00 | 9.722034e+00 | 5.861897e+00 |-7.366155e+00 |-5.538064e+01 |-4.387058e+00 |
      25 | 1.692559e+00 | 6.431974e+00 |-3.539548e+00 |-3.607984e+00 |-1.745739e+00 |-1.447002e+00 |
      26 | 1.248468e+00 | 9.956527e+00 | 2.575682e-01 | 1.412634e+00 | 3.196297e+01 |-5.290636e+01 |
      27 | 2.977019e+00 | 9.748226e+00 | 4.907219e+00 |-1.332004e+00 |-7.621991e+01 |-7.207861e+00 |
      28 | 4.497264e+00 | 1.095815e+00 |-2.629730e+00 | 4.094026e+00 | 6.070277e+02 |-1.930219e+02 |
      29 | 3.724598e+00 | 1.339314e+00 | 2.754382e+00 |-2.961151e+00 |-6.090164e+02 | 1.914180e+02 |
      30 | 5.247875e+00 | 4.575150e+00 |-6.556733e-01 | 7.479051e+00 |-1.101718e+00 | 2.799344e-01 |
      31 | 2.455222e+00 | 5.056490e+00 |-1.276561e-01 |-3.292922e+00 |-8.445441e-01 |-8.853414e-01 |
      32 | 4.151878e+00 | 5.081952e+00 |-5.878731e+00 | 3.753140e+00 | 1.489591e+00 | 1.863657e-01 |
      33 | 8.591936e+00 | 6.867362e+00 |-4.202133e-01 |-9.431969e-03 | 2.749154e-01 | 6.017455e-01 |
      34 | 1.117340e-02 | 7.426983e+00 |-1.123744e+00 |-2.960395e+00 |-2.007199e+00 |-1.425091e+01 |
      35 | 8.291362e+00 | 4.100740e+00 |-7.754014e-01 | 2.152733e+00 |-2.843626e+01 |-1.725662e+02 |
      36 | 4.378465e+00 | 8.633011e+00 | 3.870825e-01 |-6.665302e+00 |-2.653583e+02 |-2.624931e+02 |
      37 | 8.816241e+00 | 7.420106e-01 | 3.027520e+00 | 5.389574e+00 | 3.367821e+00 |-9.072960e-01 |
      38 | 6.690140e+00 | 4.893773e+00 | 5.984804e+00 |-5.361945e-01 | 9.607998e+01 | 1.836172e+02 |
      39 | 6.113408e+00 | 1.186908e+00 |-2.190211e-01 |-3.092531e+00 |-1.463027e-01 | 1.830415e+00 |
      40 | 9.365101e+00 | 5.074686e+00 |-3.613583e+00 |-7.077049e+00 | 8.051967e+01 | 7.724735e+00 |
Step #4200 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 3.401018e+00 | 9.455821e+00 | 4.287880e+00 | 5.485679e+00 | 1.313770e+00 |-1.814778e+00 |
       2 | 6.001092e+00 | 9.023173e+00 |-2.448757e+00 | 4.005989e+00 | 6.087576e+00 | 5.516606e+01 |
       3 | 1.465573e+00 | 6.070648e+00 | 5.912700e-01 |-8.384893e+00 | 1.257919e+01 | 7.516889e+02 |
       4 | 1.922661e+00 | 4.314244e+00 | 1.095023e-01 |-3.010391e+00 | 4.388279e+00 |-9.324621e+00 |
       5 | 3.573457e+00 | 2.757188e+00 |-9.138227e-01 | 2.266766e+00 | 2.380764e+01 |-4.757619e+01 |
       6 | 5.121461e+00 | 1.343719e+00 | 4.489503e+00 |-6.077024e+00 | 2.238697e+00 |-3.594768e+00 |
       7 | 6.289295e+00 | 8.143593e+00 |-2.009281e+00 |-4.978382e-01 |-5.564248e+02 | 7.062455e+00 |
       8 | 7.296714e-01 | 9.657234e+00 | 2.064827e-01 |-7.813461e+00 | 1.235773e+00 | 1.293947e+00 |
       9 | 9.853623e+00 | 5.136620e+00 |-5.358358e-01 |-1.036754e+00 |-1.162388e+02 |-4.643773e+00 |
      10 | 4.988462e+00 | 5.186025e+00 | 4.909794e-01 | 9.721838e+00 |-1.556728e-01 | 8.452415e-03 |
      11 | 3.146213e+00 | 3.612412e+00 | 1.398665e+00 |-9.754049e-01 |-2.539943e+01 | 4.949279e+01 |
      12 | 1.379629e-01 | 6.873403e+00 |-4.149564e+00 |-1.402216e+00 | 1.685570e+02 | 6.848404e+01 |
      13 | 7.159802e-01 | 4.782764e+00 | 3.553585e+00 |-2.936558e+00 | 2.277413e+01 |-9.722992e+01 |
      14 | 7.223010e+00 | 5.026230e+00 |-2.107885e+00 |-4.127531e+00 | 2.313020e+00 |-9.997454e-01 |
      15 | 9.630142e+00 | 3.672982e+00 |-4.441637e-01 | 4.601528e+00 |-7.704437e+01 | 9.482695e+01 |
      16 | 8.222481e+00 | 7.529947e+00 |-7.353973e-01 |-2.262492e+00 | 1.523816e-02 | 1.441349e+00 |
      17 | 7.930605e+00 | 2.636611e+00 | 6.391159e+00 | 2.941944e-01 | 1.829033e+00 |-2.985780e-01 |
      18 | 4.822820e-02 | 8.048103e+00 |-5.144191e+00 |-1.342689e-01 | 5.273421e-01 |-2.473992e+00 |
      19 | 7.093722e+00 | 8.016647e+00 | 2.347131e+00 | 4.459587e+00 | 5.857334e+02 |-9.225662e+01 |
      20 | 4.872651e-01 | 2.028770e+00 |-2.441747e-01 | 1.219890e+00 | 7.227364e+00 |-2.874754e+01 |
      21 | 5.300898e+00 | 9.686065e+00 | 2.193714e+00 |-1.893385e-02 |-1.416609e+02 |-8.839342e+01 |
      22 | 2.119406e-01 | 2.977521e+00 |-2.226186e+00 |-2.115687e+00 | 1.068721e+02 |-4.188587e+01 |
      23 | 8.029481e+00 | 1.273498e+00 | 1.179277e+00 |-1.533749e+00 |-3.215742e-01 | 2.130392e+00 |
      24 | 9.093769e+00 | 8.626889e+00 | 1.760568e+00 | 2.129444e+00 |-1.204895e+00 |-1.283693e+00 |
      25 | 1.522064e+00 | 5.270473e+00 |-1.495641e+00 | 4.012799e+00 | 1.126630e+02 |-6.850976e+02 |
      26 | 1.436663e+00 | 7.823085e-01 |-3.148713e+00 | 6.336087e+00 | 1.517843e-01 |-2.478049e+00 |
      27 | 2.439360e+00 | 9.973803e+00 | 2.863754e+00 | 5.354105e-01 |-3.945024e+00 | 2.436920e+00 |
      28 | 6.276727e+00 | 1.236562e+00 | 2.251949e+00 | 5.943731e-01 | 1.661673e+01 | 4.138211e+01 |
      29 | 4.269351e+00 | 1.389057e-01 | 5.549699e+00 |-3.815460e+00 | 2.404668e+00 | 1.698121e+00 |
      30 | 4.187161e+00 | 7.094882e+00 |-3.235752e+00 | 3.241289e+00 |-1.113557e-01 |-1.547420e-01 |
      31 | 2.984118e+00 | 4.742628e+00 | 1.393314e+00 |-5.188464e-02 |-2.514535e+00 | 1.271421e+00 |
      32 | 2.571903e+00 | 5.952546e+00 |-1.328326e+00 |-4.835520e+00 |-1.020377e+00 |-3.715900e+00 |
      33 | 9.321500e+00 | 6.533941e+00 | 3.708409e+00 | 3.080206e+00 |-1.661208e+02 |-7.002463e+01 |
      34 | 5.785935e-01 | 5.758795e+00 | 7.756728e+00 | 3.375935e+00 |-3.663610e+01 | 4.832502e+01 |
      35 | 6.444186e+00 | 3.423381e+00 |-6.947236e+00 |-4.364358e-01 | 7.866654e-01 | 1.965913e-02 |
      36 | 1.826363e+00 | 7.669509e+00 |-2.496968e+00 | 2.146675e+00 |-6.568575e-01 |-9.543347e-01 |
      37 | 9.401262e+00 | 2.448504e+00 |-5.149661e+00 | 3.622904e+00 |-3.642400e+01 |-2.070611e+01 |
      38 | 8.418809e+00 | 4.774373e+00 |-2.220611e+00 |-2.119637e+00 |-2.255164e-01 |-1.048755e+00 |
      39 | 5.894874e+00 | 3.498817e-01 |-7.160783e-01 | 5.154309e-02 | 8.826599e+01 | 7.890778e+01 |
      40 | 8.539992e+00 | 3.623447e+00 |-4.825323e+00 |-7.595995e+00 |-2.283288e+00 |-9.326768e-01 |
Step #4300 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 4.192413e+00 | 1.380948e+00 | 7.844482e-01 |-1.248445e+00 |-8.961280e+01 | 4.953098e+01 |
       2 | 8.935528e+00 | 8.038386e+00 | 4.364935e+00 |-1.580183e+00 |-7.133886e+02 | 7.294766e+02 |
       3 | 4.027289e+00 | 8.012389e+00 | 6.311338e+00 | 1.244720e+00 |-3.504266e-01 |-5.163316e+00 |
       4 | 3.049112e+00 | 1.697785e+00 | 6.355043e-01 |-4.475377e+00 | 1.338469e+00 | 1.907885e+00 |
       5 | 3.814779e+00 | 2.607498e+00 | 2.587357e+00 | 3.707170e-01 | 3.670228e+01 |-1.346336e+02 |
       6 | 5.841138e+00 | 1.973950e+00 | 1.781365e+00 | 3.443337e+00 |-5.987962e-01 | 9.958291e-01 |
       7 | 4.988522e+00 | 9.796813e+00 |-3.057211e+00 | 4.585645e+00 | 1.195704e+01 | 1.371127e+01 |
       8 | 9.467618e+00 | 7.463451e+00 |-6.393173e-01 | 2.745944e+00 | 6.893102e+02 |-7.430107e+02 |
       9 | 1.248579e-01 | 4.840848e+00 | 2.676957e+00 |-1.331623e+01 |-2.701301e+00 |-9.821109e-01 |
      10 | 4.370936e+00 | 6.896140e+00 |-2.595167e+00 |-1.287138e+00 |-5.904690e-01 | 9.800850e-01 |
      11 | 2.321387e+00 | 3.727608e+00 |-6.532216e+00 | 9.879812e-01 | 1.716309e+00 |-2.806706e+00 |
